createdat,createdby,modifiedat,modifiedby,codigo,codigoplancuenta,areafuncional_codigo,descripcion,grupoplancuenta_codigo,moneda_code,pospresupestaria,tipo,sociedadfi_codigo,tipocuenta,clasecosto,regla,esquema,historico
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010005,PUCA,"",Aportación Solidaria Temporal Empleados,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010006,PUCA,"",Aporte RAP - FOSOVI,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6221010007,PUCA,"",Aporte RAP - FOVIIF,P622,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505001,PUCA,"",Seguros De Gastos Médicos Y Hospitalarios,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505002,PUCA,"",Seguros De Vida,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505003,PUCA,"",Compensación Por Uso De Vehiculos,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505004,PUCA,"",Becas Estudiantiles,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505005,PUCA,"",Subsidio por Muerte,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230505006,PUCA,"",Aportes AFP -  Atlantida,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230510001,PUCA,"",Clima Laboral,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230510002,PUCA,"",Atención A Empleados,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230515001,PUCA,"",Capacitaciones Internas,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230515002,PUCA,"",Capacitaciones Externas Nacionales,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230515003,PUCA,"",Capacitaciones Externas Internacionales,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230520001,PUCA,"",Alimentación del Personal,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230520002,PUCA,"",Transporte del Personal,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230520003,PUCA,"",Uniformes,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230520004,PUCA,"",Suministros y Gastos Médicos del Personal,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6230520005,PUCA,"",Gastos Funebres,B623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231005001,PUCA,"",Alquiler de Edificios e Instalaciones,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231005002,PUCA,"",Alquiler de Granjas,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231005003,PUCA,"",Alquiler de Cuartos Frios,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231010001,PUCA,"",Alquiler de Maquinaria Y Equipo,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231010002,PUCA,"",Alquiler de Vehiculos,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231010003,PUCA,"",Alquiler de Mobiliario Y Equip0,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231010004,PUCA,"",Alquiler Equipo de Computo,A623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231505001,PUCA,"",Impuesto Sobre Bienes Inmuebles,I623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231505002,PUCA,"",Impuesto S/Industria Y Comercio,I623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231505003,PUCA,"",Impuesto S/Circulación De Vehiculos,I623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231510001,PUCA,"",Tasas Y Arbitrios Municipales,I623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6231510002,PUCA,"",Permisos y Licencias,I623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232005001,PUCA,"",Honorarios Por Representación,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232005002,PUCA,"",Honorarios Por asistencia tecnica,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232005003,PUCA,"",Asesoría Legal ó Juridica,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232005004,PUCA,"",Servicios Profesionales,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010001,PUCA,"",Servicios De Seguridad,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010002,PUCA,"",Servicios De Limpieza,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010003,PUCA,"",Envíos Y Encomiendas,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010004,PUCA,"",Fletes y Acarreos,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010005,PUCA,"",Servicios de Carga y Descarga,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010006,PUCA,"",Sexaje de Aves,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010007,PUCA,"",Servicio de Vacunación,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010008,PUCA,"",Servicios para procesamiento de café,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010009,PUCA,"",Diligencias de Terceros,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010010,PUCA,"",Flete de Aves Vivas,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010011,PUCA,"",Flete de Alimento Balanceado,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232010012,PUCA,"",Otros Servicios,S623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232505001,PUCA,"",Insumos y Artículos De Oficina,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232505002,PUCA,"",Insumos y Artículos De Limpieza,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232505003,PUCA,"","Mobiliario, Equipos y Herramientas Menores",G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232505004,PUCA,"",Suministros para Embalaje,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232505999,PUCA,"",Otros Materiales y Suministros,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232510001,PUCA,"",Combustibles y Lubricantes,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232515001,PUCA,"",Energía Eléctrica,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232515002,PUCA,"",Agua,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232515003,PUCA,"",Teléfono,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232515004,PUCA,"",Servicios de Comunicación,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232515005,PUCA,"",Fotocopias,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232520001,PUCA,"",Gastos Legales,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232525001,PUCA,"",Gastos de Viaje Nacional,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232525002,PUCA,"",Gastos de Viaje Internacional,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232530001,PUCA,"",Parqueos (Estacionamiento),G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232530002,PUCA,"",Peajes,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232535001,PUCA,"",Seguridad Industrial,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540001,PUCA,"",Analisis de Laboratorio,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540002,PUCA,"",Control de Plagas,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540003,PUCA,"",Tratamiento de Agua,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540004,PUCA,"",Extracción de Basura y Desechos,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540005,PUCA,"",Suministros para Analisis de Laboratorio,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232540006,PUCA,"",Bioseguridad,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6232545001,PUCA,"",Atenciones a Terceros,G623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005001,PUCA,"",Mantenimiento y Reparación de Edificaciones,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005002,PUCA,"",Mtto y Reparación de Instalaciones Generales,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005003,PUCA,"",Mtto y Reparación de Maquinarias y Equipos,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005004,PUCA,"",Mtto y Rep de Mobiliarios y Equipos de Oficina,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005005,PUCA,"",Mtto y Reparación de Equipo de Computación,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005006,PUCA,"",Mantenimiento y Reparación de Exteriores,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005007,PUCA,"",Mantenimiento y Reparación de Vehículos,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005008,PUCA,"",Mantenimiento De Software,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233005009,PUCA,"",Llantas Y Tubos,M623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233505001,PUCA,"",Seguros Contra Incendio Y Lineas Aliadas,P623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6233505002,PUCA,"",Seguros de Vehículos,P623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005001,PUCA,"",Depreciación Edificaciones,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005002,PUCA,"",Depreciación Instalaciones,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005003,PUCA,"",Depreciaciones - Galeras,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005004,PUCA,"",Depreciaciones - Silos,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005005,PUCA,"",Depreciación Maquinaria Y Equipo,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005006,PUCA,"",Depreciación Mobiliario Y Equipo,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005007,PUCA,"",Depreciación Equipos De Computacion,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005008,PUCA,"",Depreciación Flota De Transporte,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234005009,PUCA,"",Depreciación Mejoras A Propiedad Arrendada,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234010001,PUCA,"",Amortizacion Programas,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6234015001,PUCA,"",Agotamiento A.B. Aves Reproductoras,D623,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6310505001,PUCA,"",Costo De Prod En Proceso Huevo En Incubacion,C631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6310505002,PUCA,"",Costo De Producción En Proceso Cria Y Levante,C631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6310505003,PUCA,"",Costo De Producción En Proceso Ave En Engorde,C631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6310505004,PUCA,"",Costo De Productos En Procesos Avicola,C631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6310505005,PUCA,"",Costo De Productos PPH (WIP),C631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010001,PUCA,"",Variación En Material Ledger,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010002,PUCA,"",Costo de Produccion,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010003,PUCA,"",Costo de SubContratacion,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010004,PUCA,"",Diferencias de inventario fisico,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010005,PUCA,"",Diferencias por Préstamos de Materia Prima,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010006,PUCA,"",Perdida por Descarte de Materiales,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010007,PUCA,"",Costo de Produccion de Cafe,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010008,PUCA,"",Traslado de Costos a Deudores,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010009,PUCA,"",Diferencias por Redondeo CeCos,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010010,PUCA,"",Costos de Produccion ML No Distribuidos,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010011,PUCA,"",Costos de Produccion por Dif. Listas de Materiales,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010012,PUCA,"",Recolectora de Costos Otros Cecos Inhabilitados,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010013,PUCA,"",Abastecimiento de Agua Traslado a Cecos Operativos,V631,HNL,"",Productivo,1000,X,CARG_FAB,G02,G1,t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,6311010014,PUCA,"",Servicios de Bascula a Cecos Productivos,V631,HNL,"",Productivo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110505001,PUCA,"",Sueldos Y Salarios Permanentes,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110505002,PUCA,"",Sueldos Y Salarios Temporales,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110510001,PUCA,"",Horas Extras Permanentes,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110510002,PUCA,"",Horas Extras Temporales,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110515001,PUCA,"",Bonificaciones Por Cumplimiento,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110515002,PUCA,"",Bono Vacacional,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110515003,PUCA,"",Bonificaciones por antigüedad,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7110520001,PUCA,"",Comisiones,R711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005001,PUCA,"",Decimotercer Mes,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005002,PUCA,"",Decimocuarto Mes,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005003,PUCA,"",Vacaciones,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005004,PUCA,"",Finiquitos Laborales,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005005,PUCA,"",Bono Escolar,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111005006,PUCA,"",Indemnizaciones Laborales,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010001,PUCA,"",Aportes IHSS,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010002,PUCA,"",Aportes INFOP,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010003,PUCA,"",Aporte RAP - Solidaria,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010004,PUCA,"",Prima Por Antigüedad,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010005,PUCA,"",Aportación Solidaria Temporal Empleados,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010006,PUCA,"",Aporte RAP - FOSOVI,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111010007,PUCA,"",Aporte RAP - FOVIIF,S711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111505001,PUCA,"",Reclutamiento y Selección de Personal,B711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111510001,PUCA,"",Seguros De Gastos Médicos Y Hospitalarios,B711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111510002,PUCA,"",Seguros De Vida,B711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111510003,PUCA,"",Compensación Por Uso De Vehiculos,B711,HNL,"",Operativo,1000,X,"","","",t
2025-08-27 22:33:21.253,DBULNES,2025-08-27 22:33:21.253,DBULNES,7111510004,PUCA,"",Becas Estudiantiles,B711,HNL,"",Operativo,1000,X,"","","",t
